COD_ZONA,RAZAO_VIAGEM_A_PE,QTD
111,Condução Cara,438.1118679503095
111,Ponto/ Estação Distante,0
111,Condução Demora para Passar,0
111,Viagem Demorada,0
111,Condução Lotada,0
111,Atividade Física,0
111,Outros Motivos,0
112,Pequena Distância,24032.718532820098
112,Condução Cara,0
112,Ponto/ Estação Distante,0
112,Condução Demora para Passar,734.7251573431719
112,Viagem Demorada,0
112,Condução Lotada,0
112,Atividade Física,0
112,Outros Motivos,45.114630876209546
113,Pequena Distância,10833.945607564545
113,Condução Cara,239.87637123650154
113,Ponto/ Estação Distante,321.6777291678848
113,Condução Demora para Passar,0
113,Viagem Demorada,0
113,Condução Lotada,0
113,Atividade Física,82.59453842386141
113,Outros Motivos,0
114,Pequena Distância,238.7222365598744
114,Condução Cara,0
114,Ponto/ Estação Distante,0
114,Condução Demora para Passar,0
114,Viagem Demorada,0
114,Condução Lotada,0
114,Atividade Física,0
114,Outros Motivos,0
115,Pequena Distância,23847.484234555523
115,Condução Cara,0
115,Ponto/ Estação Distante,0
115,Condução Demora para Passar,0
115,Viagem Demorada,0
115,Condução Lotada,0
115,Atividade Física,0
115,Outros Motivos,0
116,Pequena Distância,85270.61023952632
116,Condução Cara,3144.371679716835
116,Ponto/ Estação Distante,0
116,Condução Demora para Passar,0
116,Viagem Demorada,0
116,Condução Lotada,0
116,Atividade Física,0
116,Outros Motivos,0
117,Pequena Distância,8299.622732475696
117,Condução Cara,508.63856379579653
117,Ponto/ Estação Distante,0
117,Condução Demora para Passar,1016.3352157707749
117,Viagem Demorada,0
117,Condução Lotada,0
117,Atividade Física,0
117,Outros Motivos,64.37531390937018
118,Pequena Distância,7558.394405524138
118,Condução Cara,508.63856379579653
118,Ponto/ Estação Distante,14.936980363427212
118,Condução Demora para Passar,0
118,Viagem Demorada,0
118,Condução Lotada,0
118,Atividade Física,0
118,Outros Motivos,64.37531390937018
119,Pequena Distância,30591.466134863313
119,Condução Cara,0
119,Ponto/ Estação Distante,0
119,Condução Demora para Passar,450.29244486550425
119,Viagem Demorada,450.29244486550425
119,Condução Lotada,0
119,Atividade Física,1954.1053151790863
119,Outros Motivos,1264.6885479458758
120,Pequena Distância,0
120,Condução Cara,0
120,Ponto/ Estação Distante,0
120,Condução Demora para Passar,0
120,Viagem Demorada,0
120,Condução Lotada,0
120,Atividade Física,0
120,Outros Motivos,0
121,Pequena Distância,33426.82839715867
121,Condução Cara,4121.832581845504
121,Ponto/ Estação Distante,0
121,Condução Demora para Passar,0
121,Viagem Demorada,0
121,Condução Lotada,566.7437240920391
121,Atividade Física,666.4974438286077
121,Outros Motivos,766.9810478144107
122,Pequena Distância,29137.07224449935
122,Condução Cara,0
122,Ponto/ Estação Distante,0
122,Condução Demora para Passar,0
122,Viagem Demorada,0
122,Condução Lotada,0
122,Atividade Física,0
122,Outros Motivos,0
123,Pequena Distância,32034.730338091806
123,Condução Cara,0
123,Ponto/ Estação Distante,0
123,Condução Demora para Passar,0
123,Viagem Demorada,0
123,Condução Lotada,0
123,Atividade Física,0
123,Outros Motivos,766.9810478144107
124,Pequena Distância,42716.756562815506
124,Condução Cara,1367.0538751752842
124,Ponto/ Estação Distante,0
124,Condução Demora para Passar,0
124,Viagem Demorada,0
124,Condução Lotada,0
124,Atividade Física,0
124,Outros Motivos,1019.5066015886603
125,Pequena Distância,38983.63430711684
125,Condução Cara,1367.0538751752842
125,Ponto/ Estação Distante,0
125,Condução Demora para Passar,419.6578438298576
125,Viagem Demorada,0
125,Condução Lotada,0
125,Atividade Física,0
125,Outros Motivos,1019.5066015886603
126,Pequena Distância,20856.576753962694
126,Condução Cara,811.5714751612973
126,Ponto/ Estação Distante,0
126,Condução Demora para Passar,362.40966940772506
126,Viagem Demorada,0
126,Condução Lotada,0
126,Atividade Física,187.8482152333283
126,Outros Motivos,0
127,Pequena Distância,28519.28584434728
127,Condução Cara,1659.7350849561462
127,Ponto/ Estação Distante,0
127,Condução Demora para Passar,1002.0513584969399
127,Viagem Demorada,0
127,Condução Lotada,2640.6374753001514
127,Atividade Física,2848.706245590976
127,Outros Motivos,719.3660335655051
128,Pequena Distância,3364.963415545393
128,Condução Cara,304.77306488527773
128,Ponto/ Estação Distante,0
128,Condução Demora para Passar,0
128,Viagem Demorada,0
128,Condução Lotada,0
128,Atividade Física,0
128,Outros Motivos,0
129,Pequena Distância,9673.295896775011
129,Condução Cara,10.827295231339187
129,Ponto/ Estação Distante,0
129,Condução Demora para Passar,0
129,Viagem Demorada,0
129,Condução Lotada,0
129,Atividade Física,288.8724760880761
129,Outros Motivos,0
130,Pequena Distância,1219.0080253370468
130,Condução Cara,93.67628806252743
130,Ponto/ Estação Distante,0
130,Condução Demora para Passar,0
130,Viagem Demorada,0
130,Condução Lotada,0
130,Atividade Física,169.36852638447925
130,Outros Motivos,0
131,Pequena Distância,5317.832668198952
131,Condução Cara,18.71969986124541
131,Ponto/ Estação Distante,0
131,Condução Demora para Passar,0
131,Viagem Demorada,0
131,Condução Lotada,0
131,Atividade Física,173.14179933287204
131,Outros Motivos,0
132,Pequena Distância,511.49662519099564
132,Condução Cara,45.1622136929449
132,Ponto/ Estação Distante,0
132,Condução Demora para Passar,0
132,Viagem Demorada,0
132,Condução Lotada,0
132,Atividade Física,0
132,Outros Motivos,0
133,Pequena Distância,16308.790604955566
133,Condução Cara,271.0869781718352
133,Ponto/ Estação Distante,0
133,Condução Demora para Passar,0
133,Viagem Demorada,391.42838757077806
133,Condução Lotada,0
133,Atividade Física,564.1841263945303
133,Outros Motivos,0
134,Pequena Distância,9311.59934530258
134,Condução Cara,443.17952386290983
134,Ponto/ Estação Distante,0
134,Condução Demora para Passar,0
134,Viagem Demorada,646.9230374903407
134,Condução Lotada,0
134,Atividade Física,761.4494964529124
134,Outros Motivos,0
135,Pequena Distância,20223.793828395133
135,Condução Cara,44.846658539697586
135,Ponto/ Estação Distante,1729.9876207770867
135,Condução Demora para Passar,0
135,Viagem Demorada,255.49464991956256
135,Condução Lotada,0
135,Atividade Física,0
135,Outros Motivos,0
136,Pequena Distância,25773.784536408795
136,Condução Cara,267.13194518243654
136,Ponto/ Estação Distante,0
136,Condução Demora para Passar,0
136,Viagem Demorada,0
136,Condução Lotada,0
136,Atividade Física,798.7247807034782
136,Outros Motivos,174.4610585136811
137,Pequena Distância,31428.636832434047
137,Condução Cara,1005.9496000271865
137,Ponto/ Estação Distante,0
137,Condução Demora para Passar,0
137,Viagem Demorada,0
137,Condução Lotada,0
137,Atividade Física,0
137,Outros Motivos,0
138,Pequena Distância,11090.237469183443
138,Condução Cara,43.5374676549576
138,Ponto/ Estação Distante,0
138,Condução Demora para Passar,43.6832818889544
138,Viagem Demorada,0
138,Condução Lotada,0
138,Atividade Física,193.32006723644213
138,Outros Motivos,0
139,Pequena Distância,18721.747522102036
139,Condução Cara,234.67870869663687
139,Ponto/ Estação Distante,0
139,Condução Demora para Passar,43.6832818889544
139,Viagem Demorada,0
139,Condução Lotada,0
139,Atividade Física,79.48045877379703
139,Outros Motivos,130.92486552072586
140,Pequena Distância,46559.541787735514
140,Condução Cara,485.7238627034165
140,Ponto/ Estação Distante,0
140,Condução Demora para Passar,0
140,Viagem Demorada,0
140,Condução Lotada,0
140,Atividade Física,0
140,Outros Motivos,196.54502806757813
141,Pequena Distância,52385.78526513964
141,Condução Cara,2722.9074748894914
141,Ponto/ Estação Distante,2720.963132915367
141,Condução Demora para Passar,0
141,Viagem Demorada,0
141,Condução Lotada,0
141,Atividade Física,0
141,Outros Motivos,0
142,Pequena Distância,39309.72932852174
142,Condução Cara,669.37592543015
142,Ponto/ Estação Distante,0
142,Condução Demora para Passar,0
142,Viagem Demorada,0
142,Condução Lotada,0
142,Atividade Física,0
142,Outros Motivos,0
143,Pequena Distância,0
143,Condução Cara,0
143,Ponto/ Estação Distante,0
143,Condução Demora para Passar,0
143,Viagem Demorada,0
143,Condução Lotada,0
143,Atividade Física,0
143,Outros Motivos,0
144,Pequena Distância,32848.30323060788
144,Condução Cara,2053.5315494593415
144,Ponto/ Estação Distante,0
144,Condução Demora para Passar,0
144,Viagem Demorada,0
144,Condução Lotada,0
144,Atividade Física,0
144,Outros Motivos,0
145,Pequena Distância,1609.6969140385904
145,Condução Cara,0
145,Ponto/ Estação Distante,0
145,Condução Demora para Passar,0
145,Viagem Demorada,0
145,Condução Lotada,0
145,Atividade Física,0
145,Outros Motivos,0
146,Pequena Distância,0
146,Condução Cara,0
146,Ponto/ Estação Distante,0
146,Condução Demora para Passar,0
146,Viagem Demorada,0
146,Condução Lotada,0
146,Atividade Física,0
146,Outros Motivos,0
147,Pequena Distância,29117.928344090542
147,Condução Cara,0
147,Ponto/ Estação Distante,0
147,Condução Demora para Passar,0
147,Viagem Demorada,0
147,Condução Lotada,0
147,Atividade Física,0
147,Outros Motivos,0
148,Pequena Distância,20203.63216337917
148,Condução Cara,0
148,Ponto/ Estação Distante,0
148,Condução Demora para Passar,0
148,Viagem Demorada,0
148,Condução Lotada,0
148,Atividade Física,0
148,Outros Motivos,241.37162921392172
149,Pequena Distância,0
149,Condução Cara,0
149,Ponto/ Estação Distante,0
149,Condução Demora para Passar,0
149,Viagem Demorada,0
149,Condução Lotada,0
149,Atividade Física,0
149,Outros Motivos,0
150,Pequena Distância,19317.062100134917
150,Condução Cara,813.5238714588781
150,Ponto/ Estação Distante,0
150,Condução Demora para Passar,0
150,Viagem Demorada,0
150,Condução Lotada,729.2171751331566
150,Atividade Física,1273.2087156788007
150,Outros Motivos,0
151,Pequena Distância,72208.11107007547
151,Condução Cara,813.5238714588781
151,Ponto/ Estação Distante,0
151,Condução Demora para Passar,0
151,Viagem Demorada,0
151,Condução Lotada,1542.7410465920348
151,Atividade Física,1458.4031308115598
151,Outros Motivos,0
152,Pequena Distância,27708.327018820608
152,Condução Cara,0
152,Ponto/ Estação Distante,1941.3651797081945
152,Condução Demora para Passar,0
152,Viagem Demorada,0
152,Condução Lotada,0
152,Atividade Física,0
152,Outros Motivos,0
153,Pequena Distância,5322.571527097816
153,Condução Cara,0
153,Ponto/ Estação Distante,0
153,Condução Demora para Passar,0
153,Viagem Demorada,0
153,Condução Lotada,0
153,Atividade Física,0
153,Outros Motivos,0
154,Pequena Distância,16701.321145690334
154,Condução Cara,0
154,Ponto/ Estação Distante,0
154,Condução Demora para Passar,0
154,Viagem Demorada,0
154,Condução Lotada,0
154,Atividade Física,245.1516256506119
154,Outros Motivos,241.37162921392172
155,Pequena Distância,15757.493174683244
155,Condução Cara,2188.4069081415855
155,Ponto/ Estação Distante,0
155,Condução Demora para Passar,0
155,Viagem Demorada,0
155,Condução Lotada,0
155,Atividade Física,289.6712076575819
155,Outros Motivos,0
156,Pequena Distância,23023.01423348079
156,Condução Cara,0
156,Ponto/ Estação Distante,289.9629407514118
156,Condução Demora para Passar,0
156,Viagem Demorada,0
156,Condução Lotada,0
156,Atividade Física,474.8656227903409
156,Outros Motivos,0
157,Pequena Distância,9889.983519527532
157,Condução Cara,0
157,Ponto/ Estação Distante,0
157,Condução Demora para Passar,0
157,Viagem Demorada,0
157,Condução Lotada,0
157,Atividade Física,245.1516256506119
157,Outros Motivos,0
158,Pequena Distância,22572.15687060803
158,Condução Cara,0
158,Ponto/ Estação Distante,1941.3651797081945
158,Condução Demora para Passar,0
158,Viagem Demorada,601.3648493815597
158,Condução Lotada,0
158,Atividade Física,0
158,Outros Motivos,0
159,Pequena Distância,36933.77786615461
159,Condução Cara,1573.048468820018
159,Ponto/ Estação Distante,0
159,Condução Demora para Passar,0
159,Viagem Demorada,0
159,Condução Lotada,0
159,Atividade Física,0
159,Outros Motivos,0
160,Pequena Distância,13941.09874595933
160,Condução Cara,0
160,Ponto/ Estação Distante,0
160,Condução Demora para Passar,0
160,Viagem Demorada,0
160,Condução Lotada,0
160,Atividade Física,0
160,Outros Motivos,1733.1862564320384
161,Pequena Distância,43682.32158050648
161,Condução Cara,458.5074052558285
161,Ponto/ Estação Distante,0
161,Condução Demora para Passar,0
161,Viagem Demorada,0
161,Condução Lotada,183.77855496415685
161,Atividade Física,0
161,Outros Motivos,0
162,Pequena Distância,18641.156646419695
162,Condução Cara,0
162,Ponto/ Estação Distante,0
162,Condução Demora para Passar,0
162,Viagem Demorada,0
162,Condução Lotada,183.77855496415685
162,Atividade Física,182.91666131594343
162,Outros Motivos,0
163,Pequena Distância,16832.223461888134
163,Condução Cara,0
163,Ponto/ Estação Distante,0
163,Condução Demora para Passar,72.8271508966798
163,Viagem Demorada,0
163,Condução Lotada,0
163,Atividade Física,114.25309087085303
163,Outros Motivos,0
164,Pequena Distância,3928.006277334583
164,Condução Cara,119.24137810151593
164,Ponto/ Estação Distante,0
164,Condução Demora para Passar,54.6658758332792
164,Viagem Demorada,0
164,Condução Lotada,0
164,Atividade Física,0
164,Outros Motivos,1733.1862564320384
165,Pequena Distância,4550.697695324047
165,Condução Cara,0
165,Ponto/ Estação Distante,0
165,Condução Demora para Passar,18.161275063400595
165,Viagem Demorada,0
165,Condução Lotada,0
165,Atividade Física,87.3888013518615
165,Outros Motivos,0
166,Pequena Distância,21166.2499648011
166,Condução Cara,1229.4968195806618
166,Ponto/ Estação Distante,0
166,Condução Demora para Passar,0
166,Viagem Demorada,0
166,Condução Lotada,0
166,Atividade Física,0
166,Outros Motivos,0
167,Pequena Distância,20357.796944815116
167,Condução Cara,1060.1306905597403
167,Ponto/ Estação Distante,0
167,Condução Demora para Passar,345.3350945822126
167,Viagem Demorada,0
167,Condução Lotada,0
167,Atividade Física,422.00531980321273
167,Outros Motivos,0
168,Pequena Distância,16746.018229936843
168,Condução Cara,206.55688531243385
168,Ponto/ Estação Distante,0
168,Condução Demora para Passar,0
168,Viagem Demorada,0
168,Condução Lotada,0
168,Atividade Física,537.82754052467385
168,Outros Motivos,0
169,Pequena Distância,11457.580939604282
169,Condução Cara,294.67770045349346
169,Ponto/ Estação Distante,0
169,Condução Demora para Passar,0
169,Viagem Demorada,0
169,Condução Lotada,271.4205613103382
169,Atividade Física,204.20691686931912
169,Outros Motivos,0
170,Pequena Distância,20919.6129654941
170,Condução Cara,782.9597588127376
170,Ponto/ Estação Distante,0
170,Condução Demora para Passar,0
170,Viagem Demorada,0
170,Condução Lotada,0
170,Atividade Física,0
170,Outros Motivos,823.8382543253753
171,Pequena Distância,20410.722138113328
171,Condução Cara,990.939419739045
171,Ponto/ Estação Distante,0
171,Condução Demora para Passar,525.57488730115
171,Viagem Demorada,0
171,Condução Lotada,0
171,Atividade Física,525.57488730115
171,Outros Motivos,0
172,Pequena Distância,9850.03483090489
172,Condução Cara,13.847585229915426
172,Ponto/ Estação Distante,0
172,Condução Demora para Passar,0
172,Viagem Demorada,0
172,Condução Lotada,372.2188747174354
172,Atividade Física,1512.3876498648488
172,Outros Motivos,561.2745090465288
173,Pequena Distância,18908.659879160467
173,Condução Cara,13.847585229915426
173,Ponto/ Estação Distante,0
173,Condução Demora para Passar,0
173,Viagem Demorada,0
173,Condução Lotada,0
173,Atividade Física,0
173,Outros Motivos,0
174,Pequena Distância,35272.61341766107
174,Condução Cara,2470.2610288857973
174,Ponto/ Estação Distante,0
174,Condução Demora para Passar,0
174,Viagem Demorada,0
174,Condução Lotada,0
174,Atividade Física,0
174,Outros Motivos,815.5606182825572
175,Pequena Distância,20314.551507906162
175,Condução Cara,477.18107131086185
175,Ponto/ Estação Distante,0
175,Condução Demora para Passar,989.7057007252739
175,Viagem Demorada,0
175,Condução Lotada,0
175,Atividade Física,971.749903672708
175,Outros Motivos,2318.5115007874015
176,Pequena Distância,18291.026251493193
176,Condução Cara,212.4562484643709
176,Ponto/ Estação Distante,670.1162299531252
176,Condução Demora para Passar,0
176,Viagem Demorada,0
176,Condução Lotada,0
176,Atividade Física,0
176,Outros Motivos,0
177,Pequena Distância,4920.107796293777
177,Condução Cara,369.39799366744813
177,Ponto/ Estação Distante,0
177,Condução Demora para Passar,0
177,Viagem Demorada,0
177,Condução Lotada,0
177,Atividade Física,0
177,Outros Motivos,0
178,Pequena Distância,1266.2676952357824
178,Condução Cara,0
178,Ponto/ Estação Distante,0
178,Condução Demora para Passar,0
178,Viagem Demorada,0
178,Condução Lotada,0
178,Atividade Física,0
178,Outros Motivos,0
179,Pequena Distância,0
179,Condução Cara,0
179,Ponto/ Estação Distante,0
179,Condução Demora para Passar,0
179,Viagem Demorada,0
179,Condução Lotada,0
179,Atividade Física,0
179,Outros Motivos,0
180,Pequena Distância,51525.12679509077
180,Condução Cara,2825.416690940381
180,Ponto/ Estação Distante,0
180,Condução Demora para Passar,0
180,Viagem Demorada,0
180,Condução Lotada,0
180,Atividade Física,649.7545231059754
180,Outros Motivos,630.3572360055363
181,Pequena Distância,24854.065900305955
181,Condução Cara,883.0909455041973
181,Ponto/ Estação Distante,0
181,Condução Demora para Passar,0
181,Viagem Demorada,0
181,Condução Lotada,222.11347355217816
181,Atividade Física,403.0705851253578
181,Outros Motivos,277.1738495116852
182,Pequena Distância,22049.043629511925
182,Condução Cara,529.418571911081
182,Ponto/ Estação Distante,0
182,Condução Demora para Passar,0
182,Viagem Demorada,0
182,Condução Lotada,0
182,Atividade Física,403.0705851253578
182,Outros Motivos,0
183,Pequena Distância,16503.626823638362
183,Condução Cara,614.0692214063574
183,Ponto/ Estação Distante,0
183,Condução Demora para Passar,0
183,Viagem Demorada,0
183,Condução Lotada,0
183,Atividade Física,0
183,Outros Motivos,0
184,Pequena Distância,20083.607432296478
184,Condução Cara,178.2238711724126
184,Ponto/ Estação Distante,335.3473861394603
184,Condução Demora para Passar,97.37974003108765
184,Viagem Demorada,0
184,Condução Lotada,0
184,Atividade Física,91.93445738659621
184,Outros Motivos,644.8756692100021
185,Pequena Distância,10797.61806143631
185,Condução Cara,319.2953647876027
185,Ponto/ Estação Distante,335.3473861394603
185,Condução Demora para Passar,0
185,Viagem Demorada,0
185,Condução Lotada,0
185,Atividade Física,0
185,Outros Motivos,235.98835670015848
186,Pequena Distância,4841.7377807171015
186,Condução Cara,200.565575972817
186,Ponto/ Estação Distante,0
186,Condução Demora para Passar,156.22256524139058
186,Viagem Demorada,0
186,Condução Lotada,0
186,Atividade Física,97.37974003108765
186,Outros Motivos,235.98835670015848
187,Pequena Distância,25749.973143175463
187,Condução Cara,579.8491507037822
187,Ponto/ Estação Distante,0
187,Condução Demora para Passar,0
187,Viagem Demorada,0
187,Condução Lotada,222.11347355217816
187,Atividade Física,0
187,Outros Motivos,222.11347355217816
188,Pequena Distância,20496.913174078978
188,Condução Cara,2163.9040284326124
188,Ponto/ Estação Distante,0
188,Condução Demora para Passar,0
188,Viagem Demorada,0
188,Condução Lotada,0
188,Atividade Física,97.37974003108765
188,Outros Motivos,0
189,Pequena Distância,29385.69048328491
189,Condução Cara,319.2953647876027
189,Ponto/ Estação Distante,0
189,Condução Demora para Passar,0
189,Viagem Demorada,0
189,Condução Lotada,0
189,Atividade Física,307.7121097796336
189,Outros Motivos,1272.3607455098436
190,Pequena Distância,18990.49472358084
190,Condução Cara,351.6078879335097
190,Ponto/ Estação Distante,0
190,Condução Demora para Passar,0
190,Viagem Demorada,315.06171144437997
190,Condução Lotada,0
190,Atividade Física,134.07299020965954
190,Outros Motivos,424.78414798937285
191,Pequena Distância,1001.1138114429212
191,Condução Cara,0
191,Ponto/ Estação Distante,0
191,Condução Demora para Passar,0
191,Viagem Demorada,0
191,Condução Lotada,0
191,Atividade Física,0
191,Outros Motivos,0
192,Pequena Distância,21463.023674691005
192,Condução Cara,968.8538289295896
192,Ponto/ Estação Distante,0
192,Condução Demora para Passar,0
192,Viagem Demorada,0
192,Condução Lotada,0
192,Atividade Física,277.61268105201253
192,Outros Motivos,0
193,Pequena Distância,12392.847493581463
193,Condução Cara,1749.5072391959984
193,Ponto/ Estação Distante,0
193,Condução Demora para Passar,0
193,Viagem Demorada,0
193,Condução Lotada,0
193,Atividade Física,277.61268105201253
193,Outros Motivos,301.44562459411384
194,Pequena Distância,16252.779325041087
194,Condução Cara,0
194,Ponto/ Estação Distante,0
194,Condução Demora para Passar,0
194,Viagem Demorada,0
194,Condução Lotada,0
194,Atividade Física,0
194,Outros Motivos,0
195,Pequena Distância,16873.258823400683
195,Condução Cara,2402.898636099465
195,Ponto/ Estação Distante,0
195,Condução Demora para Passar,0
195,Viagem Demorada,0
195,Condução Lotada,0
195,Atividade Física,0
195,Outros Motivos,269.2223319434437
196,Pequena Distância,16896.105514437248
196,Condução Cara,1330.629711514157
196,Ponto/ Estação Distante,0
196,Condução Demora para Passar,0
196,Viagem Demorada,0
196,Condução Lotada,0
196,Atividade Física,0
196,Outros Motivos,1400.8041286754624
197,Pequena Distância,15684.437285221939
197,Condução Cara,0
197,Ponto/ Estação Distante,0
197,Condução Demora para Passar,58.842825210302934
197,Viagem Demorada,0
197,Condução Lotada,0
197,Atividade Física,899.8967516464533
197,Outros Motivos,94.62785468939626
198,Pequena Distância,24334.55225948482
198,Condução Cara,0
198,Ponto/ Estação Distante,953.6125765568587
198,Condução Demora para Passar,0
198,Viagem Demorada,0
198,Condução Lotada,0
198,Atividade Física,451.0789542049592
198,Outros Motivos,765.0808190425433
199,Pequena Distância,81446.27378301414
199,Condução Cara,1413.3574241272645
199,Ponto/ Estação Distante,0
199,Condução Demora para Passar,0
199,Viagem Demorada,0
199,Condução Lotada,0
199,Atividade Física,0
199,Outros Motivos,0
200,Pequena Distância,23921.19035051018
200,Condução Cara,2196.2239204507882
200,Ponto/ Estação Distante,0
200,Condução Demora para Passar,0
200,Viagem Demorada,0
200,Condução Lotada,0
200,Atividade Física,0
200,Outros Motivos,984.6739604006384
201,Pequena Distância,53382.605309237275
201,Condução Cara,10146.258256622608
201,Ponto/ Estação Distante,1958.8463827001135
201,Condução Demora para Passar,0
201,Viagem Demorada,0
201,Condução Lotada,0
201,Atividade Física,1060.1579416626628
201,Outros Motivos,0
202,Pequena Distância,23055.222075027377
202,Condução Cara,758.3716742655637
202,Ponto/ Estação Distante,793.1306207680179
202,Condução Demora para Passar,0
202,Viagem Demorada,0
202,Condução Lotada,0
202,Atividade Física,451.0789542049592
202,Outros Motivos,0
203,Pequena Distância,29056.092101215956
203,Condução Cara,344.92392909008015
203,Ponto/ Estação Distante,380.26166343469487
203,Condução Demora para Passar,0
203,Viagem Demorada,0
203,Condução Lotada,0
203,Atividade Física,1165.2531750359767
203,Outros Motivos,504.0211371853021
204,Pequena Distância,76575.7829754256
204,Condução Cara,1653.2808909052828
204,Ponto/ Estação Distante,0
204,Condução Demora para Passar,2603.589641459296
204,Viagem Demorada,0
204,Condução Lotada,0
204,Atividade Física,435.10150532984517
204,Outros Motivos,0
205,Pequena Distância,64167.94943452768
205,Condução Cara,975.9236971194869
205,Ponto/ Estação Distante,0
205,Condução Demora para Passar,0
205,Viagem Demorada,4071.1382939316113
205,Condução Lotada,0
205,Atividade Física,2095.1206284644413
205,Outros Motivos,0
206,Pequena Distância,27346.764709515053
206,Condução Cara,1273.047946210314
206,Ponto/ Estação Distante,0
206,Condução Demora para Passar,0
206,Viagem Demorada,0
206,Condução Lotada,0
206,Atividade Física,493.1511740359354
206,Outros Motivos,302.39025294640845
207,Pequena Distância,50707.338088895856
207,Condução Cara,19618.685118885835
207,Ponto/ Estação Distante,0
207,Condução Demora para Passar,0
207,Viagem Demorada,0
207,Condução Lotada,0
207,Atividade Física,384.2827420937646
207,Outros Motivos,924.0373642134953
208,Pequena Distância,25377.190137243877
208,Condução Cara,0
208,Ponto/ Estação Distante,0
208,Condução Demora para Passar,0
208,Viagem Demorada,0
208,Condução Lotada,0
208,Atividade Física,0
208,Outros Motivos,0
209,Pequena Distância,21045.397626212864
209,Condução Cara,323.46479790448876
209,Ponto/ Estação Distante,0
209,Condução Demora para Passar,0
209,Viagem Demorada,0
209,Condução Lotada,0
209,Atividade Física,0
209,Outros Motivos,0
210,Pequena Distância,17515.29757806769
210,Condução Cara,323.46479790448876
210,Ponto/ Estação Distante,0
210,Condução Demora para Passar,0
210,Viagem Demorada,0
210,Condução Lotada,0
210,Atividade Física,681.7108936443874
210,Outros Motivos,514.1011076732605
211,Pequena Distância,21640.544390602226
211,Condução Cara,0
211,Ponto/ Estação Distante,0
211,Condução Demora para Passar,0
211,Viagem Demorada,0
211,Condução Lotada,0
211,Atividade Física,0
211,Outros Motivos,902.6524014599536
212,Pequena Distância,23751.093164430793
212,Condução Cara,0
212,Ponto/ Estação Distante,0
212,Condução Demora para Passar,0
212,Viagem Demorada,0
212,Condução Lotada,0
212,Atividade Física,0
212,Outros Motivos,0
213,Pequena Distância,22568.825807064117
213,Condução Cara,1032.9750106333677
213,Ponto/ Estação Distante,0
213,Condução Demora para Passar,0
213,Viagem Demorada,0
213,Condução Lotada,0
213,Atividade Física,0
213,Outros Motivos,668.2314265968955
214,Pequena Distância,16138.417606264637
214,Condução Cara,323.46479790448876
214,Ponto/ Estação Distante,0
214,Condução Demora para Passar,0
214,Viagem Demorada,0
214,Condução Lotada,0
214,Atividade Física,0
214,Outros Motivos,0
215,Pequena Distância,18129.761848638245
215,Condução Cara,1429.47887166281
215,Ponto/ Estação Distante,0
215,Condução Demora para Passar,0
215,Viagem Demorada,0
215,Condução Lotada,0
215,Atividade Física,730.9125325380342
215,Outros Motivos,0
216,Pequena Distância,19468.00905224835
216,Condução Cara,2192.6972596188257
216,Ponto/ Estação Distante,0
216,Condução Demora para Passar,0
216,Viagem Demorada,0
216,Condução Lotada,0
216,Atividade Física,0
216,Outros Motivos,271.76032025957846
217,Pequena Distância,24122.225881342973
217,Condução Cara,1157.2343773703622
217,Ponto/ Estação Distante,0
217,Condução Demora para Passar,0
217,Viagem Demorada,0
217,Condução Lotada,0
217,Atividade Física,0
217,Outros Motivos,414.0489906532236
218,Pequena Distância,49803.01544184993
218,Condução Cara,899.719432819507
218,Ponto/ Estação Distante,0
218,Condução Demora para Passar,0
218,Viagem Demorada,0
218,Condução Lotada,0
218,Atividade Física,0
218,Outros Motivos,1278.0441871040982
219,Pequena Distância,28016.047929686698
219,Condução Cara,0
219,Ponto/ Estação Distante,0
219,Condução Demora para Passar,0
219,Viagem Demorada,0
219,Condução Lotada,0
219,Atividade Física,0
219,Outros Motivos,0
220,Pequena Distância,19836.78380329072
220,Condução Cara,3689.426342363926
220,Ponto/ Estação Distante,0
220,Condução Demora para Passar,238.51059174139675
220,Viagem Demorada,0
220,Condução Lotada,0
220,Atividade Física,477.0211834827935
220,Outros Motivos,0
221,Pequena Distância,19504.536486688725
221,Condução Cara,1122.055159864402
221,Ponto/ Estação Distante,0
221,Condução Demora para Passar,238.51059174139675
221,Viagem Demorada,0
221,Condução Lotada,0
221,Atividade Física,727.3265903693971
221,Outros Motivos,0
222,Pequena Distância,17224.96351183724
222,Condução Cara,1201.8858225334006
222,Ponto/ Estação Distante,0
222,Condução Demora para Passar,0
222,Viagem Demorada,315.06171144437997
222,Condução Lotada,0
222,Atividade Física,1084.7791737273712
222,Outros Motivos,424.78414798937285
223,Pequena Distância,8440.716868688522
223,Condução Cara,265.68625514157173
223,Ponto/ Estação Distante,0
223,Condução Demora para Passar,274.11817367910635
223,Viagem Demorada,0
223,Condução Lotada,0
223,Atividade Física,0
223,Outros Motivos,0
224,Pequena Distância,3165.4984621700823
224,Condução Cara,0
224,Ponto/ Estação Distante,0
224,Condução Demora para Passar,0
224,Viagem Demorada,0
224,Condução Lotada,0
224,Atividade Física,238.51059174139675
224,Outros Motivos,0
225,Pequena Distância,19668.03713023327
225,Condução Cara,303.02494451711215
225,Ponto/ Estação Distante,0
225,Condução Demora para Passar,0
225,Viagem Demorada,0
225,Condução Lotada,0
225,Atividade Física,268.1459804193191
225,Outros Motivos,0
226,Pequena Distância,63704.831152011066
226,Condução Cara,4372.641890745785
